,sentiment,text
3356,0,guess i should go to bed have to be up in 55 hours havent been able to sleep lately too stressed about website not being done yet 
3357,0, thats windows for you i get to deal with about 20 windows servers and 180 windows machines misbehaving every day  shoot me
3358,0, geez its so late for you good luck at work tomorrow  i am so knackered too love you
3359,0,just been given ma marching orders gotta go do some work yay  
3360,0, hahaha im sorry  i didnt mean to and youre supposed to film the day of silly thats cheating doing it the day before
3361,0, wise words but life sometimes doesnt work out as you plan life has a habit of kicking you when youre down 
3362,0,gosh  it is raining in summer cause of the global warming
3363,0, i love the cooler trenchcoat weather but dnw the darker evenings as its scary to run at night 
3364,0, i close my eyes nd i see your face whens it gonna stop sigh times 5
3365,0,i have packed off hubby to bristol missing him already 
3366,0,doing homework 
3367,0, but i will be soon  dies
3368,0, ill give you a fiver towards the fine  not much but im skint from paying for  al darlings eyebrow waxing 
3369,0,hmm a request for me to feature an app on my site from a quotmerketing specialistquot sic addressed to quotdear editorquot  oh dear 
3370,0, no  i missed everything 14 onwards stupid work getting in the way of tennis  
3371,0,thought this being a 4day week would make tuesday more bearable i was wrong 
3372,0,im more tired than a very tired thing today 
3373,0,mulligan exactly that was the core of my concept for virgin just a shame the money ran out before we could realise it 
3374,0, i could do with a long week 
3375,0, yes seems to have been much worse than normal over past few months 
3376,0,just found the most gorgeous pair of vintage dior sunglasses they are 125 though 
3377,0,i am a work martyr give me chocolate coffee and sympathy and now my cats decided shes dying 
3378,0,nothing much not well in bed all day 
3379,0,looking at the rain fall in rotterdam 
3380,0, wish i could but im no where near belfast   love the new song btw
3381,0,fever has started  anyone have any miracle cures for a cold
3382,0,i have just really really splattered the bowl 
3383,0,why do most videos i play skip and jump 
3384,0,is hungover  and just wants to stay in bed all day 
3385,0,i just set up a twitter profile for one of my colleagues and noticed hes got a much more swish sidebar  how do i get that 
3386,0,had a great 21st birthday but is sick as with the flu 
3387,0, i wanna go to an amusement park  ek is getting tired 
3388,0,just had myself as driving lesson went pretty well  need to stop crossing my hands over on the wheel apparently though bad times 
3389,0,found a nice lakeside park with a small beach but    no grills oh well    ill have to keep looking  another time
3390,0, did you know tai means shit in indonesian 
3391,0,is dreading tomorrow i hate hospitals especially when its your baby that is the patient
3392,0,not feeling so hot 
3393,0, yup the whole game was amazing technically it looked great gutted i sold the game and my original xbox now actually 
3394,0,is not looking forward to working today 
3395,0,blooming great change of weather now i have a cold just my luck dont seem to be having much luck lately life sucks at the mo 
3396,0, well ive actually only been to thorpe park so im so looking forward to alton towers
3397,0,wants to go out badly 
3398,0,this is way to early to go to work 
3399,0, sway sway tour in july exitedd muchh  follow me please i need more followerss 
3400,0,living on neurofen for another day please go away headache 
3401,0,is gonna start revising for exams in may 
3402,0, aw  you could always post in the transfig classroom with sharmila
3403,0,i have to go to the library and get some books on the bloody was  i really cant be bothered with these a levels anymore
3404,0,nothinn  nothings on tv  maybe theyve run out of programs
3405,0,  morning oh no more of them  terremoto earthquake italy
3406,0,is seriously wondering what the australian public were thinking by kicking my baby kat off of sytycd  i miss her already
3407,0,so today is apparently cuddle up day and i have no one to cuddle up with 
3408,0, im at work  im freezing too i need a mass hug from you can i call u 2night babe x
3409,0, sorry  but follow us were going to publish pictures and video and sometimes also in english
3410,0, i find that in this age of internettery this is how you perfectly express sorrow and empathy for anothers pain 
3411,0,argh finally figured out whats killing inquizitor games on jailbroken devices about 30 1 star reviews too late though  fix on the way
3412,0,considering new business name which means new logo and website finding it very difficult to pick a name though been 2 weeks  fail
3413,0,office time 
3414,0, i cant wait to read that onestill waiting on my copy 
3415,0,having lunch on my desk while i work 
3416,0,wants an iphone 
3417,0,its april stop snowing 
3418,0,trying to find the motivation to write some essays and finding it sad that my life revolves around essay writing 
3419,0,i heard he stopped singing  its a shame  
3420,0, couldnt agree more people keep stealing my elastic band ball 
3421,0,stuck insidepoorly little people 
3422,0, is ur host down im getting nothin 
3423,0, thanks hun didnt even no he was going to be on pitty we couldnt see him sing 
3424,0,  ouch
3425,0,im all snuffly and then hot and cold tired and bunged up  woe is me 
3426,0,just a heads up sites being wonky so will like probably post late today flippin technical issues 
3427,0, its a great article but quite sad we are the saddest pinnacle of evolution 
3428,0,goodbye jive test server  so very sorry to have to shut you down 
3429,0,im up  amys coming around today so i have to clean my room 
3430,0,finishing the tax return instead of making some tracks or enjoying the sun 
3431,0,be offline 
3432,0,hoping my new kitten is well  as she isnt eating or drinking  hopefully just stress of a new place 
3433,0, taylor 814ce gt ampamp sweet mother of ampampamp my livie is only 2900 
3434,0, poor kid  damn all those people who want to cut there grass  ahaha 15dayslt3
3435,0,im wish i wouldnt have drank coffee all day long need sleep must sleep cant sleep 
3436,0,is feeling even worse  cold cough sore throat the works 
3437,0,finally have the vintage logo of greatness over here nowkinda tough to do right now wo a home computer   oh well someday
3438,0,is feeling weird today happy and sad at the same time and missing my people from italy  ily lt3
3439,0,argh there goes my plans for friday 
3440,0,  i dont know im in the uk so isnt out here yet  so jealous
3441,0,got formal invitation what am i gonna do about my date i shouldve said to put quotnick amp guestquot 
3442,0,ande now im not sure i want to associate with such a violet product  may have a rethink about my screen name
3443,0, it is but im still waiting for my ride  itm
3444,0,wish the sun would shine more  i have a cute yellow dress to wear come on sun come out and play stupid england
3445,0,well my foot odor problem is def back  hmph 
3446,0,the drawback to this is that every picture i take with my phone is broadcast and is sent with the file name as text  automationatacost
3447,0, theyre horrible theyre out to get me 
3448,0,dontcha just love microsoft corrupted open xml documents 
3449,0,i have fucking shin splints im in paindrugs pleasei never realised they could be so painful 
3450,0, i applied to go on that  but my dad wouldnt drive me to manchester for the auditions 
3451,0,i have no idea how to use twitter  no one wants to follow me cause im a bland person
3452,0, i dunno but i used to get fruitsalads and blackjacks from the post officewe never got applejacks tho 
3453,0,my best friend amy is coming round today to ive got to clean the house  and ive got to find my amp cable
3454,0,where is my phone amp good foods ah  
3455,0,the muppet whatnot workshop site is temporarily down apparently totally sold out quotworking hard to get it back asapquot  hurry up yall 
3456,0,ednaiscool51 is up again yay but all my videos are gone 
3457,0,yeah gah poor illazilla and shame about the mutt  but best of luck  this time around
3458,0, yeh i know but it wasnt on the showbags list in the paper the other day  i heard that they are broadcasting from the show on thurs
